style,artist,country,city,artist_bio,artist_genre,artist_profile_hint,source,source_url,status,confidence,scene_role,source_note,social_discovery_links,label_links
hard_techno,Lee Ann Roberts,South Africa,Durban,Lee Ann Roberts appears on the HIVE Festival 2026 lineup (TECHNO CASTLE) and is cataloged here as hard techno / techno. Confidence: high.,hard techno / techno,Use Lee Ann Roberts for hard techno / techno discovery. HIVE 2026 booking(s): CHARLIE SPARKS B2B LEE ANN ROBERTS.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,high,hive_festival_2026_lineup_artist,"curated_known_artist_or_scene_source; stages: TECHNO CASTLE. MusicBrainz tags/disambiguation matched: acid techno, hard techno. Official HIVE Techno Castle stage context.",https://musicbrainz.org/search?query=Lee%20Ann%20Roberts&type=artist&method=indexed;https://www.beatport.com/search?q=Lee%20Ann%20Roberts;https://www.discogs.com/search/?q=Lee%20Ann%20Roberts&type=all;https://soundcloud.com/search?q=Lee%20Ann%20Roberts;https://www.youtube.com/results?search_query=Lee%20Ann%20Roberts,https://www.hive-festival.de/;https://musicbrainz.org/artist/dbd1abf5-1c60-4743-b115-aa428c27085c
hard_techno,LESSSS,,,LESSSS appears on the HIVE Festival 2026 lineup (SLEEPLESS) and is cataloged here as hard techno / acid techno / hard trance. Confidence: medium.,hard techno / acid techno / hard trance,Use LESSSS for hard techno / acid techno / hard trance discovery. HIVE 2026 booking(s): LESSSS.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: SLEEPLESS. Official HIVE Sleepless stage context.,https://musicbrainz.org/search?query=LESSSS&type=artist&method=indexed;https://www.beatport.com/search?q=LESSSS;https://www.discogs.com/search/?q=LESSSS&type=all;https://soundcloud.com/search?q=LESSSS;https://www.youtube.com/results?search_query=LESSSS,https://www.hive-festival.de/
hard_techno,LEVT,,,LEVT appears on the HIVE Festival 2026 lineup (SLEEPLESS) and is cataloged here as hard techno / rave techno. Confidence: medium_high.,hard techno / rave techno,Use LEVT for hard techno / rave techno discovery. HIVE 2026 booking(s): LEVT.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium_high,hive_festival_2026_lineup_artist,curated_known_artist_or_scene_source; stages: SLEEPLESS. Official HIVE Sleepless stage context.,https://musicbrainz.org/search?query=LEVT&type=artist&method=indexed;https://www.beatport.com/search?q=LEVT;https://www.discogs.com/search/?q=LEVT&type=all;https://soundcloud.com/search?q=LEVT;https://www.youtube.com/results?search_query=LEVT,https://www.hive-festival.de/
psytrance,LIBRA,,,LIBRA appears on the HIVE Festival 2026 lineup (PSY LAGOON) and is cataloged here as psytrance. Confidence: medium_high.,psytrance,Use LIBRA for psytrance discovery. HIVE 2026 booking(s): LIBRA.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium_high,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: PSY LAGOON. Official HIVE Psy Lagoon stage context.,https://musicbrainz.org/search?query=LIBRA&type=artist&method=indexed;https://www.beatport.com/search?q=LIBRA;https://www.discogs.com/search/?q=LIBRA&type=all;https://soundcloud.com/search?q=LIBRA;https://www.youtube.com/results?search_query=LIBRA,https://www.hive-festival.de/
hardcore,Lil Texas,,,Lil Texas appears on the HIVE Festival 2026 lineup (RAGE CAGE) and is cataloged here as hardcore / uptempo / hard dance. Confidence: high.,hardcore / uptempo / hard dance,Use Lil Texas for hardcore / uptempo / hard dance discovery. HIVE 2026 booking(s): LIL TEXAS.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,high,hive_festival_2026_lineup_artist,"curated_known_artist_or_scene_source; stages: RAGE CAGE. MusicBrainz tags/disambiguation matched: gabber, hardcore. Official HIVE Rage Cage stage context.",https://musicbrainz.org/search?query=Lil%20Texas&type=artist&method=indexed;https://www.beatport.com/search?q=Lil%20Texas;https://www.discogs.com/search/?q=Lil%20Texas&type=all;https://soundcloud.com/search?q=Lil%20Texas;https://www.youtube.com/results?search_query=Lil%20Texas,https://www.hive-festival.de/;https://musicbrainz.org/artist/dcc6aac2-482a-4de4-b88f-4a28805b0b0e
progressive_psy,Liquid Soul,International,,Liquid Soul appears on the HIVE Festival 2026 lineup (PSY LAGOON) and is cataloged here as progressive psytrance / psytrance. Confidence: high.,progressive psytrance / psytrance,Use Liquid Soul for progressive psytrance / psytrance discovery. HIVE 2026 booking(s): LIQUID SOUL.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,high,hive_festival_2026_lineup_artist,curated_known_artist_or_scene_source; stages: PSY LAGOON. MusicBrainz tags/disambiguation matched: psytrance. Official HIVE Psy Lagoon stage context.,https://musicbrainz.org/search?query=Liquid%20Soul&type=artist&method=indexed;https://www.beatport.com/search?q=Liquid%20Soul;https://www.discogs.com/search/?q=Liquid%20Soul&type=all;https://soundcloud.com/search?q=Liquid%20Soul;https://www.youtube.com/results?search_query=Liquid%20Soul,https://www.hive-festival.de/;https://musicbrainz.org/artist/b2e9df97-3deb-4e4e-8193-ab1af10cfd83
hard_techno,LOLA CERISE,,,LOLA CERISE appears on the HIVE Festival 2026 lineup (SLEEPLESS) and is cataloged here as hard techno / acid techno / hard trance. Confidence: medium.,hard techno / acid techno / hard trance,Use LOLA CERISE for hard techno / acid techno / hard trance discovery. HIVE 2026 booking(s): LOLA CERISE.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: SLEEPLESS. Official HIVE Sleepless stage context.,https://musicbrainz.org/search?query=LOLA%20CERISE&type=artist&method=indexed;https://www.beatport.com/search?q=LOLA%20CERISE;https://www.discogs.com/search/?q=LOLA%20CERISE&type=all;https://soundcloud.com/search?q=LOLA%20CERISE;https://www.youtube.com/results?search_query=LOLA%20CERISE,https://www.hive-festival.de/
hard_trance,LOVI,,,LOVI appears on the HIVE Festival 2026 lineup (BOUNCE TEMPLE) and is cataloged here as bounce / hard trance / eurodance rave. Confidence: medium_low.,bounce / hard trance / eurodance rave,Use LOVI for bounce / hard trance / eurodance rave discovery. HIVE 2026 booking(s): SPAECE B2B LOVI.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: BOUNCE TEMPLE. Official HIVE Bounce Temple stage context; app has no dedicated bounce style.,https://musicbrainz.org/search?query=LOVI&type=artist&method=indexed;https://www.beatport.com/search?q=LOVI;https://www.discogs.com/search/?q=LOVI&type=all;https://soundcloud.com/search?q=LOVI;https://www.youtube.com/results?search_query=LOVI,https://www.hive-festival.de/
hard_techno,LUCIID,,,LUCIID appears on the HIVE Festival 2026 lineup (SLEEPLESS) and is cataloged here as hard techno / acid techno. Confidence: medium_high.,hard techno / acid techno,Use LUCIID for hard techno / acid techno discovery. HIVE 2026 booking(s): BEN TECHY B2B LUCIID.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium_high,hive_festival_2026_lineup_artist,curated_known_artist_or_scene_source; stages: SLEEPLESS. Official HIVE Sleepless stage context.,https://musicbrainz.org/search?query=LUCIID&type=artist&method=indexed;https://www.beatport.com/search?q=LUCIID;https://www.discogs.com/search/?q=LUCIID&type=all;https://soundcloud.com/search?q=LUCIID;https://www.youtube.com/results?search_query=LUCIID,https://www.hive-festival.de/
dark_progressive,Luis M,,,Luis M appears on the HIVE Festival 2026 lineup (PIRATE BAY) and is cataloged here as dark progressive psytrance / progressive psytrance. Confidence: high.,dark progressive psytrance / progressive psytrance,Use Luis M for dark progressive psytrance / progressive psytrance discovery. HIVE 2026 booking(s): LUIS M B2B RHABIA.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,high,hive_festival_2026_lineup_artist,curated_known_artist_or_scene_source; stages: PIRATE BAY. Official HIVE Pirate Bay stage context; app has no dedicated free-tekno style.,https://musicbrainz.org/search?query=Luis%20M&type=artist&method=indexed;https://www.beatport.com/search?q=Luis%20M;https://www.discogs.com/search/?q=Luis%20M&type=all;https://soundcloud.com/search?q=Luis%20M;https://www.youtube.com/results?search_query=Luis%20M,https://www.hive-festival.de/
hard_techno,LUKAS MEUNIER,,,LUKAS MEUNIER appears on the HIVE Festival 2026 lineup (SLEEPLESS) and is cataloged here as hard techno / acid techno / hard trance. Confidence: medium.,hard techno / acid techno / hard trance,Use LUKAS MEUNIER for hard techno / acid techno / hard trance discovery. HIVE 2026 booking(s): LUKAS MEUNIER.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: SLEEPLESS. Official HIVE Sleepless stage context.,https://musicbrainz.org/search?query=LUKAS%20MEUNIER&type=artist&method=indexed;https://www.beatport.com/search?q=LUKAS%20MEUNIER;https://www.discogs.com/search/?q=LUKAS%20MEUNIER&type=all;https://soundcloud.com/search?q=LUKAS%20MEUNIER;https://www.youtube.com/results?search_query=LUKAS%20MEUNIER,https://www.hive-festival.de/
hard_techno,LUKE MADNESS,,,LUKE MADNESS appears on the HIVE Festival 2026 lineup (SLEEPLESS) and is cataloged here as hard techno / acid techno / hard trance. Confidence: medium.,hard techno / acid techno / hard trance,Use LUKE MADNESS for hard techno / acid techno / hard trance discovery. HIVE 2026 booking(s): LUKE MADNESS.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: SLEEPLESS. Official HIVE Sleepless stage context.,https://musicbrainz.org/search?query=LUKE%20MADNESS&type=artist&method=indexed;https://www.beatport.com/search?q=LUKE%20MADNESS;https://www.discogs.com/search/?q=LUKE%20MADNESS&type=all;https://soundcloud.com/search?q=LUKE%20MADNESS;https://www.youtube.com/results?search_query=LUKE%20MADNESS,https://www.hive-festival.de/
disco_house,M.O.E.,,,M.O.E. appears on the HIVE Festival 2026 lineup (DISCO FOREST) and is cataloged here as disco house / house / electro. Confidence: medium_low.,disco house / house / electro,Use M.O.E. for disco house / house / electro discovery. HIVE 2026 booking(s): DON ANDRES & M.O.E. (LIVE SET).,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: DISCO FOREST. Official HIVE Disco Forest stage context; individual artist check recommended.,https://musicbrainz.org/search?query=M.O.E.&type=artist&method=indexed;https://www.beatport.com/search?q=M.O.E.;https://www.discogs.com/search/?q=M.O.E.&type=all;https://soundcloud.com/search?q=M.O.E.;https://www.youtube.com/results?search_query=M.O.E.,https://www.hive-festival.de/
hard_trance,MACON,,,MACON appears on the HIVE Festival 2026 lineup (BOUNCE TEMPLE) and is cataloged here as bounce / hard trance / eurodance rave. Confidence: medium_low.,bounce / hard trance / eurodance rave,Use MACON for bounce / hard trance / eurodance rave discovery. HIVE 2026 booking(s): MACON B2B ACID ASIAN.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: BOUNCE TEMPLE. Official HIVE Bounce Temple stage context; app has no dedicated bounce style.,https://musicbrainz.org/search?query=MACON&type=artist&method=indexed;https://www.beatport.com/search?q=MACON;https://www.discogs.com/search/?q=MACON&type=all;https://soundcloud.com/search?q=MACON;https://www.youtube.com/results?search_query=MACON,https://www.hive-festival.de/
full_on,Mad Maxx,International,,Mad Maxx appears on the HIVE Festival 2026 lineup (PSY LAGOON) and is cataloged here as full-on psytrance / psytrance. Confidence: high.,full-on psytrance / psytrance,Use Mad Maxx for full-on psytrance / psytrance discovery. HIVE 2026 booking(s): MAD MAXX.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,high,hive_festival_2026_lineup_artist,curated_known_artist_or_scene_source; stages: PSY LAGOON. Official HIVE Psy Lagoon stage context.,https://musicbrainz.org/search?query=Mad%20Maxx&type=artist&method=indexed;https://www.beatport.com/search?q=Mad%20Maxx;https://www.discogs.com/search/?q=Mad%20Maxx&type=all;https://soundcloud.com/search?q=Mad%20Maxx;https://www.youtube.com/results?search_query=Mad%20Maxx,https://www.hive-festival.de/;https://nanorecords.bandcamp.com/music
techno,MAEDCHENBALLERN,,,MAEDCHENBALLERN appears on the HIVE Festival 2026 lineup (LIBIDOH LAB) and is cataloged here as queer techno / club rave / hard groove. Confidence: low.,queer techno / club rave / hard groove,Use MAEDCHENBALLERN for queer techno / club rave / hard groove discovery. HIVE 2026 booking(s): MAEDCHENBALLERN.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: LIBIDOH LAB. Official HIVE Libidoh Lab stage context only.,https://musicbrainz.org/search?query=MAEDCHENBALLERN&type=artist&method=indexed;https://www.beatport.com/search?q=MAEDCHENBALLERN;https://www.discogs.com/search/?q=MAEDCHENBALLERN&type=all;https://soundcloud.com/search?q=MAEDCHENBALLERN;https://www.youtube.com/results?search_query=MAEDCHENBALLERN,https://www.hive-festival.de/
hard_trance,MAIKE DEPAS,,,MAIKE DEPAS appears on the HIVE Festival 2026 lineup (BOUNCE TEMPLE) and is cataloged here as bounce / hard trance / eurodance rave. Confidence: medium_low.,bounce / hard trance / eurodance rave,Use MAIKE DEPAS for bounce / hard trance / eurodance rave discovery. HIVE 2026 booking(s): HU B2B MAIKE DEPAS.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: BOUNCE TEMPLE. Official HIVE Bounce Temple stage context; app has no dedicated bounce style.,https://musicbrainz.org/search?query=MAIKE%20DEPAS&type=artist&method=indexed;https://www.beatport.com/search?q=MAIKE%20DEPAS;https://www.discogs.com/search/?q=MAIKE%20DEPAS&type=all;https://soundcloud.com/search?q=MAIKE%20DEPAS;https://www.youtube.com/results?search_query=MAIKE%20DEPAS,https://www.hive-festival.de/
disco_house,MAKITA,,,MAKITA appears on the HIVE Festival 2026 lineup (DISCO FOREST) and is cataloged here as disco house / house / electro. Confidence: medium_low.,disco house / house / electro,Use MAKITA for disco house / house / electro discovery. HIVE 2026 booking(s): MAKITA.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: DISCO FOREST. Official HIVE Disco Forest stage context; individual artist check recommended.,https://musicbrainz.org/search?query=MAKITA&type=artist&method=indexed;https://www.beatport.com/search?q=MAKITA;https://www.discogs.com/search/?q=MAKITA&type=all;https://soundcloud.com/search?q=MAKITA;https://www.youtube.com/results?search_query=MAKITA,https://www.hive-festival.de/
techno,MARRE,,,MARRE appears on the HIVE Festival 2026 lineup (LIBIDOH LAB) and is cataloged here as queer techno / club rave / hard groove. Confidence: low.,queer techno / club rave / hard groove,Use MARRE for queer techno / club rave / hard groove discovery. HIVE 2026 booking(s): MARRE.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: LIBIDOH LAB. Official HIVE Libidoh Lab stage context only.,https://musicbrainz.org/search?query=MARRE&type=artist&method=indexed;https://www.beatport.com/search?q=MARRE;https://www.discogs.com/search/?q=MARRE&type=all;https://soundcloud.com/search?q=MARRE;https://www.youtube.com/results?search_query=MARRE,https://www.hive-festival.de/
hypnotic_techno,MARRØN,Netherlands,Amsterdam,MARRØN appears on the HIVE Festival 2026 lineup (JUNKYARD) and is cataloged here as hypnotic techno / techno. Confidence: high.,hypnotic techno / techno,Use MARRØN for hypnotic techno / techno discovery. HIVE 2026 booking(s): MARRØN.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,high,hive_festival_2026_lineup_artist,curated_known_artist_or_scene_source; stages: JUNKYARD. Official HIVE Junkyard stage context.,https://musicbrainz.org/search?query=MARR%C3%98N&type=artist&method=indexed;https://www.beatport.com/search?q=MARR%C3%98N;https://www.discogs.com/search/?q=MARR%C3%98N&type=all;https://soundcloud.com/search?q=MARR%C3%98N;https://www.youtube.com/results?search_query=MARR%C3%98N,https://www.hive-festival.de/
disco_house,MARTIN MEYER,,,MARTIN MEYER appears on the HIVE Festival 2026 lineup (DISCO FOREST) and is cataloged here as disco house / house / electro. Confidence: medium_low.,disco house / house / electro,Use MARTIN MEYER for disco house / house / electro discovery. HIVE 2026 booking(s): MARTIN MEYER B2B LAWYA.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: DISCO FOREST. Official HIVE Disco Forest stage context; individual artist check recommended.,https://musicbrainz.org/search?query=MARTIN%20MEYER&type=artist&method=indexed;https://www.beatport.com/search?q=MARTIN%20MEYER;https://www.discogs.com/search/?q=MARTIN%20MEYER&type=all;https://soundcloud.com/search?q=MARTIN%20MEYER;https://www.youtube.com/results?search_query=MARTIN%20MEYER,https://www.hive-festival.de/
hard_trance,MIJA,,,MIJA appears on the HIVE Festival 2026 lineup (GROOVE BEACH) and is cataloged here as neo-rave / hard trance / eurodance trance. Confidence: medium_low.,neo-rave / hard trance / eurodance trance,Use MIJA for neo-rave / hard trance / eurodance trance discovery. HIVE 2026 booking(s): MIJA B2B OLLIE LISHMAN.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: GROOVE BEACH. Official HIVE Groove Beach stage context; individual artist check recommended.,https://musicbrainz.org/search?query=MIJA&type=artist&method=indexed;https://www.beatport.com/search?q=MIJA;https://www.discogs.com/search/?q=MIJA&type=all;https://soundcloud.com/search?q=MIJA;https://www.youtube.com/results?search_query=MIJA,https://www.hive-festival.de/
hard_trance,MIKA HEGGEMANN,,,MIKA HEGGEMANN appears on the HIVE Festival 2026 lineup (GROOVE BEACH) and is cataloged here as neo-rave / hard trance / eurodance trance. Confidence: medium_low.,neo-rave / hard trance / eurodance trance,Use MIKA HEGGEMANN for neo-rave / hard trance / eurodance trance discovery. HIVE 2026 booking(s): MIKA HEGGEMANN B2B CLEOPARD2000.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: GROOVE BEACH. Official HIVE Groove Beach stage context; individual artist check recommended.,https://musicbrainz.org/search?query=MIKA%20HEGGEMANN&type=artist&method=indexed;https://www.beatport.com/search?q=MIKA%20HEGGEMANN;https://www.discogs.com/search/?q=MIKA%20HEGGEMANN&type=all;https://soundcloud.com/search?q=MIKA%20HEGGEMANN;https://www.youtube.com/results?search_query=MIKA%20HEGGEMANN,https://www.hive-festival.de/
disco_house,MIKE VOM MOND,,,MIKE VOM MOND appears on the HIVE Festival 2026 lineup (DISCO FOREST) and is cataloged here as disco house / house / electro. Confidence: medium_low.,disco house / house / electro,Use MIKE VOM MOND for disco house / house / electro discovery. HIVE 2026 booking(s): PLATTENPUNANI B2B MIKE VOM MOND.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: DISCO FOREST. Official HIVE Disco Forest stage context; individual artist check recommended.,https://musicbrainz.org/search?query=MIKE%20VOM%20MOND&type=artist&method=indexed;https://www.beatport.com/search?q=MIKE%20VOM%20MOND;https://www.discogs.com/search/?q=MIKE%20VOM%20MOND&type=all;https://soundcloud.com/search?q=MIKE%20VOM%20MOND;https://www.youtube.com/results?search_query=MIKE%20VOM%20MOND,https://www.hive-festival.de/
hard_trance,Mischluft,,,Mischluft appears on the HIVE Festival 2026 lineup (GROOVE BEACH) and is cataloged here as trance / hard trance / rave. Confidence: medium_high.,trance / hard trance / rave,Use Mischluft for trance / hard trance / rave discovery. HIVE 2026 booking(s): MISCHLUFT.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium_high,hive_festival_2026_lineup_artist,curated_known_artist_or_scene_source; stages: GROOVE BEACH. MusicBrainz tags/disambiguation matched: trance. Official HIVE Groove Beach stage context; individual artist check recommended.,https://musicbrainz.org/search?query=Mischluft&type=artist&method=indexed;https://www.beatport.com/search?q=Mischluft;https://www.discogs.com/search/?q=Mischluft&type=all;https://soundcloud.com/search?q=Mischluft;https://www.youtube.com/results?search_query=Mischluft,https://www.hive-festival.de/;https://musicbrainz.org/artist/2a5813d4-03b8-4b14-871b-e1f5866ce31f
gabber,Miss K8,Ukraine,,Miss K8 appears on the HIVE Festival 2026 lineup (RAGE CAGE) and is cataloged here as hardcore / gabber. Confidence: high.,hardcore / gabber,Use Miss K8 for hardcore / gabber discovery. HIVE 2026 booking(s): MISS K8.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,high,hive_festival_2026_lineup_artist,curated_known_artist_or_scene_source; stages: RAGE CAGE. Official HIVE Rage Cage stage context.,https://musicbrainz.org/search?query=Miss%20K8&type=artist&method=indexed;https://www.beatport.com/search?q=Miss%20K8;https://www.discogs.com/search/?q=Miss%20K8&type=all;https://soundcloud.com/search?q=Miss%20K8;https://www.youtube.com/results?search_query=Miss%20K8,https://www.hive-festival.de/
acid_techno,MODETEK,,,MODETEK appears on the HIVE Festival 2026 lineup (PIRATE BAY) and is cataloged here as free tekno / acidcore / psytek / tribe. Confidence: medium_low.,free tekno / acidcore / psytek / tribe,Use MODETEK for free tekno / acidcore / psytek / tribe discovery. HIVE 2026 booking(s): MODETEK(LIVE).,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: PIRATE BAY. Official HIVE Pirate Bay stage context; app has no dedicated free-tekno style.,https://musicbrainz.org/search?query=MODETEK&type=artist&method=indexed;https://www.beatport.com/search?q=MODETEK;https://www.discogs.com/search/?q=MODETEK&type=all;https://soundcloud.com/search?q=MODETEK;https://www.youtube.com/results?search_query=MODETEK,https://www.hive-festival.de/
disco_house,MONTI,,,MONTI appears on the HIVE Festival 2026 lineup (DISCO FOREST) and is cataloged here as disco house / house / electro. Confidence: medium_low.,disco house / house / electro,Use MONTI for disco house / house / electro discovery. HIVE 2026 booking(s): MONTI.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: DISCO FOREST. Official HIVE Disco Forest stage context; individual artist check recommended.,https://musicbrainz.org/search?query=MONTI&type=artist&method=indexed;https://www.beatport.com/search?q=MONTI;https://www.discogs.com/search/?q=MONTI&type=all;https://soundcloud.com/search?q=MONTI;https://www.youtube.com/results?search_query=MONTI,https://www.hive-festival.de/
hard_techno,N8SCHICHT,,,N8SCHICHT appears on the HIVE Festival 2026 lineup (SLEEPLESS) and is cataloged here as hard techno / acid techno / hard trance. Confidence: medium.,hard techno / acid techno / hard trance,Use N8SCHICHT for hard techno / acid techno / hard trance discovery. HIVE 2026 booking(s): NOISE NOT WAR B2B N8SCHICHT (LIVE).,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: SLEEPLESS. Official HIVE Sleepless stage context.,https://musicbrainz.org/search?query=N8SCHICHT&type=artist&method=indexed;https://www.beatport.com/search?q=N8SCHICHT;https://www.discogs.com/search/?q=N8SCHICHT&type=all;https://soundcloud.com/search?q=N8SCHICHT;https://www.youtube.com/results?search_query=N8SCHICHT,https://www.hive-festival.de/
hard_trance,NATTE VISSTICK,,,NATTE VISSTICK appears on the HIVE Festival 2026 lineup (WARM-UP PARTY) and is cataloged here as hard trance / hard techno / bounce. Confidence: medium_low.,hard trance / hard techno / bounce,Use NATTE VISSTICK for hard trance / hard techno / bounce discovery. HIVE 2026 booking(s): VIEZE ASBAK F2F NATTE VISSTICK.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: WARM-UP PARTY. Warm-up screenshot context; individual artist check recommended.,https://musicbrainz.org/search?query=NATTE%20VISSTICK&type=artist&method=indexed;https://www.beatport.com/search?q=NATTE%20VISSTICK;https://www.discogs.com/search/?q=NATTE%20VISSTICK&type=all;https://soundcloud.com/search?q=NATTE%20VISSTICK;https://www.youtube.com/results?search_query=NATTE%20VISSTICK,
hard_techno,NATTE VISTICK,,,NATTE VISTICK appears on the HIVE Festival 2026 lineup (TECHNO CASTLE) and is cataloged here as hard techno / industrial techno / schranz. Confidence: medium.,hard techno / industrial techno / schranz,Use NATTE VISTICK for hard techno / industrial techno / schranz discovery. HIVE 2026 booking(s): NATTE VISTICK B2B BYORN.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: TECHNO CASTLE. Official HIVE Techno Castle stage context.,https://musicbrainz.org/search?query=NATTE%20VISTICK&type=artist&method=indexed;https://www.beatport.com/search?q=NATTE%20VISTICK;https://www.discogs.com/search/?q=NATTE%20VISTICK&type=all;https://soundcloud.com/search?q=NATTE%20VISTICK;https://www.youtube.com/results?search_query=NATTE%20VISTICK,https://www.hive-festival.de/
hardcore,NEEK,,,NEEK appears on the HIVE Festival 2026 lineup (RAGE CAGE) and is cataloged here as hard dance / hardcore / rawstyle. Confidence: medium.,hard dance / hardcore / rawstyle,Use NEEK for hard dance / hardcore / rawstyle discovery. HIVE 2026 booking(s): NEEK.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: RAGE CAGE. Official HIVE Rage Cage stage context.,https://musicbrainz.org/search?query=NEEK&type=artist&method=indexed;https://www.beatport.com/search?q=NEEK;https://www.discogs.com/search/?q=NEEK&type=all;https://soundcloud.com/search?q=NEEK;https://www.youtube.com/results?search_query=NEEK,https://www.hive-festival.de/
hard_trance,NEGITIV,,,NEGITIV appears on the HIVE Festival 2026 lineup (WARM-UP PARTY) and is cataloged here as hard trance / hard techno / bounce. Confidence: medium_low.,hard trance / hard techno / bounce,Use NEGITIV for hard trance / hard techno / bounce discovery. HIVE 2026 booking(s): NICOLAS JULIAN F2F NEGITIV.,hive_festival_2026_subgenres,https://www.hive-festival.de/,needs_review,medium_low,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: WARM-UP PARTY. Warm-up screenshot context; individual artist check recommended.,https://musicbrainz.org/search?query=NEGITIV&type=artist&method=indexed;https://www.beatport.com/search?q=NEGITIV;https://www.discogs.com/search/?q=NEGITIV&type=all;https://soundcloud.com/search?q=NEGITIV;https://www.youtube.com/results?search_query=NEGITIV,
hard_techno,NEON GRAVEYARD,,,NEON GRAVEYARD appears on the HIVE Festival 2026 lineup (SLEEPLESS) and is cataloged here as hard techno / acid techno / hard trance. Confidence: medium.,hard techno / acid techno / hard trance,Use NEON GRAVEYARD for hard techno / acid techno / hard trance discovery. HIVE 2026 booking(s): NEON GRAVEYARD.,hive_festival_2026_subgenres,https://www.hive-festival.de/,published,medium,hive_festival_2026_lineup_artist,official_hive_stage_context; stages: SLEEPLESS. Official HIVE Sleepless stage context.,https://musicbrainz.org/search?query=NEON%20GRAVEYARD&type=artist&method=indexed;https://www.beatport.com/search?q=NEON%20GRAVEYARD;https://www.discogs.com/search/?q=NEON%20GRAVEYARD&type=all;https://soundcloud.com/search?q=NEON%20GRAVEYARD;https://www.youtube.com/results?search_query=NEON%20GRAVEYARD,https://www.hive-festival.de/
