"style","artist","country","city","artist_bio","artist_genre","artist_profile_hint","scene_role","source_anchor","source_anchor_url","primary_social_url","social_discovery_links","label_links","cover_art_url","profile_tracks","status","confidence","source_note"
"euphoric_hardstyle","Wildstylez","Netherlands","Veenendaal","Wildstylez is included as a Euphoric Hardstyle reference artist in electronic_subgenre_expansion_v15_20260621.","Euphoric Hardstyle","Recommend Wildstylez when the user asks for Euphoric Hardstyle or adjacent electronic club music.","euphoric_hardstyle_melodic_artist_depth","Into The Wild (feat. KiFi)","https://www.deezer.com/track/762659772","https://www.google.com/search?q=Wildstylez%20official","https://open.spotify.com/search/Wildstylez;https://soundcloud.com/search?q=Wildstylez;https://www.youtube.com/results?search_query=Wildstylez%20official","https://www.beatport.com/search?q=Wildstylez%20Into%20The%20Wild;https://www.discogs.com/search/?q=Wildstylez%20Into%20The%20Wild&type=all","https://cdn-images.dzcdn.net/images/cover/e1bec9a9864df85be2cf401b1d3ea28d/500x500-000000-80-0-0.jpg","Into The Wild; Lose My Mind; Shine A Light; Temple Of Light; The Unknown; Timeless (150); Tonight; XTC","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"eurodance","2 Unlimited","Belgium","Antwerp","2 Unlimited is included as a Eurodance reference artist in electronic_subgenre_expansion_v15_20260621.","Eurodance","Recommend 2 Unlimited when the user asks for Eurodance or adjacent electronic club music.","eurodance_anchor_artist_depth","No Limits","https://www.deezer.com/track/134706080","https://www.google.com/search?q=2%20Unlimited%20official","https://open.spotify.com/search/2%20Unlimited;https://soundcloud.com/search?q=2%20Unlimited;https://www.youtube.com/results?search_query=2%20Unlimited%20official","https://www.beatport.com/search?q=2%20Unlimited%20Faces;https://www.discogs.com/search/?q=2%20Unlimited%20Faces&type=all","https://cdn-images.dzcdn.net/images/cover/37e6834a65f160a58c3b58dc8a76d240/500x500-000000-80-0-0.jpg","Faces; Get Ready; Let the Beat Control Your Body; No Limit (141); No One; The Real Thing; Tribal Dance; Twilight Zone","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"eurodance","Snap!","Germany","Frankfurt","Snap! is included as a Eurodance reference artist in electronic_subgenre_expansion_v15_20260621.","Eurodance","Recommend Snap! when the user asks for Eurodance or adjacent electronic club music.","eurodance_classic_artist_depth","World Power","https://www.deezer.com/track/3783188392","https://www.google.com/search?q=Snap!%20official","https://open.spotify.com/search/Snap!;https://soundcloud.com/search?q=Snap!;https://www.youtube.com/results?search_query=Snap!%20official","https://www.beatport.com/search?q=Snap!%20Believe%20the%20Hype;https://www.discogs.com/search/?q=Snap!%20Believe%20the%20Hype&type=all","https://cdn-images.dzcdn.net/images/cover/28cc0d1833a469ceaed214d7ecbb0f77/500x500-000000-80-0-0.jpg","Believe the Hype; Mary Had a Little Boy; Ooops Up; PWR; Rhythm Is a Dancer (124); See the Light; SNAP! Megamix 2009; The Power","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"extratone","Annoying Ringtone","Australia","International","Annoying Ringtone is included as a Extratone reference artist in electronic_subgenre_expansion_v15_20260621.","Extratone","Recommend Annoying Ringtone when the user asks for Extratone or adjacent electronic club music.","artist_depth_fallback","Annoying Ringtone","https://www.beatport.com/search?q=Annoying%20Ringtone%20Extratone%20in%20a%20Perfect%20World","https://www.google.com/search?q=Annoying%20Ringtone%20official","https://open.spotify.com/search/Annoying%20Ringtone;https://soundcloud.com/search?q=Annoying%20Ringtone;https://www.youtube.com/results?search_query=Annoying%20Ringtone%20official","https://www.beatport.com/search?q=Annoying%20Ringtone%20Extratone%20in%20a%20Perfect%20World;https://www.discogs.com/search/?q=Annoying%20Ringtone%20Extratone%20in%20a%20Perfect%20World&type=all","","Extratone in a Perfect World (600); Extratone Pirates (600); The Happiest Ringtone (600); This Is What You Call Speedcore (600)","needs_review","medium","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"extratone","Diabarha","Ukraine","Kyiv","Diabarha is included as a Extratone reference artist in electronic_subgenre_expansion_v15_20260621.","Extratone","Recommend Diabarha when the user asks for Extratone or adjacent electronic club music.","artist_depth_fallback","Diabarha","https://www.beatport.com/search?q=Diabarha%20Genocide","https://www.google.com/search?q=Diabarha%20official","https://open.spotify.com/search/Diabarha;https://soundcloud.com/search?q=Diabarha;https://www.youtube.com/results?search_query=Diabarha%20official","https://www.beatport.com/search?q=Diabarha%20Genocide;https://www.discogs.com/search/?q=Diabarha%20Genocide&type=all","","Genocide (800); Murder (800); The Last Farewell (1000); Uranoid (1000)","needs_review","medium","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"florida_breaks","Baby Anne","United States","Orlando","Baby Anne is included as a Florida Breaks reference artist in electronic_subgenre_expansion_v15_20260621.","Florida Breaks","Recommend Baby Anne when the user asks for Florida Breaks or adjacent electronic club music.","artist_depth_fallback","Bass Switch","https://www.deezer.com/track/459289292","https://www.google.com/search?q=Baby%20Anne%20official","https://open.spotify.com/search/Baby%20Anne;https://soundcloud.com/search?q=Baby%20Anne;https://www.youtube.com/results?search_query=Baby%20Anne%20official","https://www.beatport.com/search?q=Baby%20Anne%20Bass%20Queen%202%20(Baby%20Anne%20vs%20Dnf%20Vip%20Mix);https://www.discogs.com/search/?q=Baby%20Anne%20Bass%20Queen%202%20(Baby%20Anne%20vs%20Dnf%20Vip%20Mix)&type=all","https://cdn-images.dzcdn.net/images/cover/9db1278a912b7d52eb0b48f762152894/500x500-000000-80-0-0.jpg","Bass Queen 2 (Baby Anne vs Dnf Vip Mix) (130); Body Movin'/Probe Medley (130); Mixtress (130); Turn It Up (130)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"florida_breaks","DJ Icey","United States","Orlando","DJ Icey is included as a Florida Breaks reference artist in electronic_subgenre_expansion_v15_20260621.","Florida Breaks","Recommend DJ Icey when the user asks for Florida Breaks or adjacent electronic club music.","florida_breaks_anchor_artist_depth","Trackotron 2","https://www.deezer.com/track/106240786","https://www.google.com/search?q=DJ%20Icey%20official","https://open.spotify.com/search/DJ%20Icey;https://soundcloud.com/search?q=DJ%20Icey;https://www.youtube.com/results?search_query=DJ%20Icey%20official","https://www.beatport.com/search?q=DJ%20Icey%20Bangerz;https://www.discogs.com/search/?q=DJ%20Icey%20Bangerz&type=all","https://cdn-images.dzcdn.net/images/cover/5775bb038197df68df5fc3a98b0fd5de/500x500-000000-80-0-0.jpg","Bangerz; Big Ditch; Escape (132); Freaks In The House; Love; Searching; The One; The Zapper (Zap VIP)","published","medium_high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"french_house","Daft Punk","France","Paris","Daft Punk is included as a French House / Filter House reference artist in electronic_subgenre_expansion_v15_20260621.","French House / Filter House","Recommend Daft Punk when the user asks for French House / Filter House or adjacent electronic club music.","french_house_filter_anchor","Virgin","https://www.beatport.com/search?q=Daft%20Punk%20Around%20the%20World","https://www.google.com/search?q=Daft%20Punk%20official","https://open.spotify.com/search/Daft%20Punk;https://soundcloud.com/search?q=Daft%20Punk;https://www.youtube.com/results?search_query=Daft%20Punk%20official","https://www.beatport.com/search?q=Daft%20Punk%20Around%20the%20World;https://www.discogs.com/search/?q=Daft%20Punk%20Around%20the%20World&type=all","https://cdn-images.dzcdn.net/images/cover/bc49adb87758e0c8c4e508a9c5cce85d/500x500-000000-80-0-0.jpg","Around the World (121); Get Lucky; Giorgio by Moroder; Harder, Better, Faster, Stronger; Instant Crush; Lose Yourself to Dance; One More Time; Veridis Quo","published","medium","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"french_house","Stardust","France","Paris","Stardust is included as a French House / Filter House reference artist in electronic_subgenre_expansion_v15_20260621.","French House / Filter House","Recommend Stardust when the user asks for French House / Filter House or adjacent electronic club music.","filter_house_classic","Music Sounds Better With You","https://www.deezer.com/track/695110942","https://www.google.com/search?q=Stardust%20official","https://open.spotify.com/search/Stardust;https://soundcloud.com/search?q=Stardust;https://www.youtube.com/results?search_query=Stardust%20official","https://www.beatport.com/search?q=Stardust%20Music%20Sounds%20Better%20With%20You;https://www.discogs.com/search/?q=Stardust%20Music%20Sounds%20Better%20With%20You&type=all","https://cdn-images.dzcdn.net/images/cover/ee56e4b369c91ad8d2c9f7b419d5f600/500x500-000000-80-0-0.jpg","Music Sounds Better With You (124); Music Sounds Better With You - Bibi & Dim's Anthem From Paris (124); Music Sounds Better With You - DJ Sneak Remix (124)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"funky_house","Armand Van Helden","United States","Boston","Armand Van Helden is included as a Funky House reference artist in electronic_subgenre_expansion_v15_20260621.","Funky House","Recommend Armand Van Helden when the user asks for Funky House or adjacent electronic club music.","funky_house_vocal_artist_depth","German Mixes","https://www.deezer.com/track/9837553","https://www.google.com/search?q=Armand%20Van%20Helden%20official","https://open.spotify.com/search/Armand%20Van%20Helden;https://soundcloud.com/search?q=Armand%20Van%20Helden;https://www.youtube.com/results?search_query=Armand%20Van%20Helden%20official","https://www.beatport.com/search?q=Armand%20Van%20Helden%20Barbra%20Streisand;https://www.discogs.com/search/?q=Armand%20Van%20Helden%20Barbra%20Streisand&type=all","https://cdn-images.dzcdn.net/images/cover/0186e2f1560f3a227007ae50e1986be1/500x500-000000-80-0-0.jpg","Barbra Streisand; I Want Your Soul; My My My; The Funk Phenomena; U Don't Know Me (feat. Duane Harden); Wings (I Won't Let You Down); You; You Don't Know Me (feat. Duane Harden) (128)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"funky_house","Junior Jack","Belgium","Brussels","Junior Jack is included as a Funky House reference artist in electronic_subgenre_expansion_v15_20260621.","Funky House","Recommend Junior Jack when the user asks for Funky House or adjacent electronic club music.","funky_house_disco_artist_depth","E Samba","https://www.deezer.com/track/3843592","https://www.google.com/search?q=Junior%20Jack%20official","https://open.spotify.com/search/Junior%20Jack;https://soundcloud.com/search?q=Junior%20Jack;https://www.youtube.com/results?search_query=Junior%20Jack%20official","https://www.beatport.com/search?q=Junior%20Jack%20E%20Samba;https://www.discogs.com/search/?q=Junior%20Jack%20E%20Samba&type=all","https://cdn-images.dzcdn.net/images/cover/835f055182eb5a18fd52be46b33abc95/500x500-000000-80-0-0.jpg","E Samba; E Samba (Radio Edit); Happiness; Must Be the Darkness; My Feeling; My Feeling (Daddy'S Prime Time Edit); Stupidisco (125); Thrill Me","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"future_house","Oliver Heldens","Netherlands","Rotterdam","Oliver Heldens is included as a Future House reference artist in electronic_subgenre_expansion_v15_20260621.","Future House","Recommend Oliver Heldens when the user asks for Future House or adjacent electronic club music.","future_house_anchor_artist_depth","Chills (Feel My Love)","https://www.deezer.com/track/2892843501","https://www.google.com/search?q=Oliver%20Heldens%20official","https://open.spotify.com/search/Oliver%20Heldens;https://soundcloud.com/search?q=Oliver%20Heldens;https://www.youtube.com/results?search_query=Oliver%20Heldens%20official","https://www.beatport.com/search?q=Oliver%20Heldens%20Chills%20(Feel%20My%20Love);https://www.discogs.com/search/?q=Oliver%20Heldens%20Chills%20(Feel%20My%20Love)&type=all","https://cdn-images.dzcdn.net/images/cover/ae6976a43fd094edf8ba88823b408732/500x500-000000-80-0-0.jpg","Chills (Feel My Love); Freedom; Gecko (Overdrive) (125); I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir); Lady (Hear Me Tonight); Mozart's Final Rave (Lacrimosa); The Right Song; Turn Me On (feat. Vula)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"future_house","Tchami","France","Paris","Tchami is included as a Future House reference artist in electronic_subgenre_expansion_v15_20260621.","Future House","Recommend Tchami when the user asks for Future House or adjacent electronic club music.","future_house_bassline_artist_depth","Poolside Miami 2017","https://www.deezer.com/track/143261144","https://www.google.com/search?q=Tchami%20official","https://open.spotify.com/search/Tchami;https://soundcloud.com/search?q=Tchami;https://www.youtube.com/results?search_query=Tchami%20official","https://www.beatport.com/search?q=Tchami%20Adieu;https://www.discogs.com/search/?q=Tchami%20Adieu&type=all","https://cdn-images.dzcdn.net/images/cover/f2ba1af8220f97145741555ff116d54e/500x500-000000-80-0-0.jpg","Adieu; Adieu (Radio Edit); cry for me; I Wanna; King Of Monaco; Move Your Body (Future House); Promesses (Radio Edit) (124); R 2 ME","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"futurepop","Apoptygma Berzerk","Norway","Sarpsborg","Apoptygma Berzerk is included as a Futurepop reference artist in electronic_subgenre_expansion_v15_20260621.","Futurepop","Recommend Apoptygma Berzerk when the user asks for Futurepop or adjacent electronic club music.","futurepop_synthpop_artist_depth","The Singles Collection - Deluxe Bonus Track Edition (Remastered)","https://www.deezer.com/track/705166862","https://www.google.com/search?q=Apoptygma%20Berzerk%20official","https://open.spotify.com/search/Apoptygma%20Berzerk;https://soundcloud.com/search?q=Apoptygma%20Berzerk;https://www.youtube.com/results?search_query=Apoptygma%20Berzerk%20official","https://www.beatport.com/search?q=Apoptygma%20Berzerk%20Eclipse;https://www.discogs.com/search/?q=Apoptygma%20Berzerk%20Eclipse&type=all","https://cdn-images.dzcdn.net/images/cover/336905ff27306be7dc457d372076f8f1/500x500-000000-80-0-0.jpg","Eclipse; In This Together; Kathy's Song; Kathy's Song (Come Lie Next To Me); Non-Stop Violence; Soma Coma; Starsign; Until The End Of The World (130)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"futurepop","VNV Nation","Ireland","Hamburg","VNV Nation is included as a Futurepop reference artist in electronic_subgenre_expansion_v15_20260621.","Futurepop","Recommend VNV Nation when the user asks for Futurepop or adjacent electronic club music.","futurepop_anchor_artist_depth","Noire","https://www.deezer.com/track/2366957575","https://www.google.com/search?q=VNV%20Nation%20official","https://open.spotify.com/search/VNV%20Nation;https://soundcloud.com/search?q=VNV%20Nation;https://www.youtube.com/results?search_query=VNV%20Nation%20official","https://www.beatport.com/search?q=VNV%20Nation%20All%20Our%20Sins;https://www.discogs.com/search/?q=VNV%20Nation%20All%20Our%20Sins&type=all","https://cdn-images.dzcdn.net/images/cover/6046f0bafa3019ba019563aa269a2344/500x500-000000-80-0-0.jpg","All Our Sins; Chrome (130); Electronaut; Illusion; Nova (Shine a Light on Me); Save Me; Space & Time; When Is the Future?","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"ghetto_house","DJ Deeon","United States","Chicago","DJ Deeon is included as a Ghetto House reference artist in electronic_subgenre_expansion_v15_20260621.","Ghetto House","Recommend DJ Deeon when the user asks for Ghetto House or adjacent electronic club music.","ghetto_house_anchor_artist_depth","Funk City","https://www.deezer.com/track/1004869212","https://www.google.com/search?q=DJ%20Deeon%20official","https://open.spotify.com/search/DJ%20Deeon;https://soundcloud.com/search?q=DJ%20Deeon;https://www.youtube.com/results?search_query=DJ%20Deeon%20official","https://www.beatport.com/search?q=DJ%20Deeon%20Akceler-8;https://www.discogs.com/search/?q=DJ%20Deeon%20Akceler-8&type=all","https://cdn-images.dzcdn.net/images/cover/d9265dd7d6356517e0dc42fb05109e1c/500x500-000000-80-0-0.jpg","Akceler-8; Freak Like Me; House-O-Matic; Let Me Bang (140); Licky Licky; Sex Pt. 1; The Freaks; WANNA GO BANG","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"ghetto_house","DJ Funk","United States","Chicago","DJ Funk is included as a Ghetto House reference artist in electronic_subgenre_expansion_v15_20260621.","Ghetto House","Recommend DJ Funk when the user asks for Ghetto House or adjacent electronic club music.","ghetto_house_dance_mania_artist_depth","Hardcore Traxx: Dance Mania Records 1986-1995","https://www.deezer.com/track/74446882","https://www.google.com/search?q=DJ%20Funk%20official","https://open.spotify.com/search/DJ%20Funk;https://soundcloud.com/search?q=DJ%20Funk;https://www.youtube.com/results?search_query=DJ%20Funk%20official","https://www.beatport.com/search?q=DJ%20Funk%20House%20The%20Groove;https://www.discogs.com/search/?q=DJ%20Funk%20House%20The%20Groove&type=all","https://cdn-images.dzcdn.net/images/cover/195992defe8841aff0c36f390ecbad7d/500x500-000000-80-0-0.jpg","House The Groove; Knock Knock; Pump It; Pump It (Erk n Jerk); Run (U.K. Mix) (140); The Original Video Clash: Video Clash II; Work It; Work It (Remix)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"ghettotech","DJ Assault","United States","Detroit","DJ Assault is included as a Ghettotech reference artist in electronic_subgenre_expansion_v15_20260621.","Ghettotech","Recommend DJ Assault when the user asks for Ghettotech or adjacent electronic club music.","ghettotech_anchor","Greatest Hits Vol. 1","https://www.deezer.com/track/24122091","https://www.google.com/search?q=DJ%20Assault%20official","https://open.spotify.com/search/DJ%20Assault;https://soundcloud.com/search?q=DJ%20Assault;https://www.youtube.com/results?search_query=DJ%20Assault%20official","https://www.beatport.com/search?q=DJ%20Assault%20Ass-n-Titties;https://www.discogs.com/search/?q=DJ%20Assault%20Ass-n-Titties&type=all","https://cdn-images.dzcdn.net/images/cover/1d473fe225745c6cedbc2a6349a3038f/500x500-000000-80-0-0.jpg","Ass-n-Titties (150); Bitchstrumental; Let Me C U Pop; Livin' the (Good Life); Love The Pussy; Mr. Muthafukka; Nympho; Sex on the Beach","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"ghettotech","DJ Godfather","United States","Detroit","DJ Godfather is included as a Ghettotech reference artist in electronic_subgenre_expansion_v15_20260621.","Ghettotech","Recommend DJ Godfather when the user asks for Ghettotech or adjacent electronic club music.","ghettotech_detroit_artist_depth","DJs Are The New Rock Stars-Live Mashup Mix","https://www.deezer.com/track/6799528","https://www.google.com/search?q=DJ%20Godfather%20official","https://open.spotify.com/search/DJ%20Godfather;https://soundcloud.com/search?q=DJ%20Godfather;https://www.youtube.com/results?search_query=DJ%20Godfather%20official","https://www.beatport.com/search?q=DJ%20Godfather%20DJs%20Are%20The%20New%20Rockstars-Live%20Mashup%20Mix%201;https://www.discogs.com/search/?q=DJ%20Godfather%20DJs%20Are%20The%20New%20Rockstars-Live%20Mashup%20Mix%201&type=all","https://cdn-images.dzcdn.net/images/cover/f022e1b5a56835e284b0bd8c3ce613cd/500x500-000000-80-0-0.jpg","DJs Are The New Rockstars-Live Mashup Mix 1; DJs Are The New Rockstars-Live Mashup Mix 14; DJs Are The New Rockstars-Live Mashup Mix 2; DJs Are The New Rockstars-Live Mashup Mix 5; I'm The Ish, In The Mix-Mashup Mix 2; It's an 80s Party- Live Mashup Mix 1; Love-Hate Mashup Mix 1; Player Haters in This House (150)","published","medium_high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"glitch_hop","Opiuo","New Zealand","Nelson","Opiuo is included as a Glitch Hop reference artist in electronic_subgenre_expansion_v15_20260621.","Glitch Hop","Recommend Opiuo when the user asks for Glitch Hop or adjacent electronic club music.","glitch_hop_funk_artist_depth","Dusty Bugs","https://www.deezer.com/track/1015148312","https://www.google.com/search?q=Opiuo%20official","https://open.spotify.com/search/Opiuo;https://soundcloud.com/search?q=Opiuo;https://www.youtube.com/results?search_query=Opiuo%20official","https://www.beatport.com/search?q=Opiuo%20Apocalypse%20Honey;https://www.discogs.com/search/?q=Opiuo%20Apocalypse%20Honey&type=all","https://cdn-images.dzcdn.net/images/cover/54bae58587035bde7b29058600fd3f57/500x500-000000-80-0-0.jpg","Apocalypse Honey; Clutch Rocket; Dusty Bugs; Flanjitsu; Off Chops; On Your Side; Overture; Snorkle (100)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"glitch_hop","The Glitch Mob","United States","Los Angeles","The Glitch Mob is included as a Glitch Hop reference artist in electronic_subgenre_expansion_v15_20260621.","Glitch Hop","Recommend The Glitch Mob when the user asks for Glitch Hop or adjacent electronic club music.","glitch_hop_anchor_artist_depth","Drink the Sea","https://www.deezer.com/track/11122790","https://www.google.com/search?q=The%20Glitch%20Mob%20official","https://open.spotify.com/search/The%20Glitch%20Mob;https://soundcloud.com/search?q=The%20Glitch%20Mob;https://www.youtube.com/results?search_query=The%20Glitch%20Mob%20official","https://www.beatport.com/search?q=The%20Glitch%20Mob%20Bad%20Wings;https://www.discogs.com/search/?q=The%20Glitch%20Mob%20Bad%20Wings&type=all","https://cdn-images.dzcdn.net/images/cover/5dd4b40ba007cd3a1881cb2e15611e90/500x500-000000-80-0-0.jpg","Bad Wings; Between Two Points (feat. Swan); Fortune Days; Mind of a Beast; Monday; Seven Nation Army; Way out is In; We Can Make The World Stop (110)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"hard_dance","BK","United Kingdom","London","BK is included as a Hard Dance reference artist in electronic_subgenre_expansion_v15_20260621.","Hard Dance","Recommend BK when the user asks for Hard Dance or adjacent electronic club music.","hard_dance_anchor_artist_depth","Bad Ass","https://www.deezer.com/track/1706891547","https://www.google.com/search?q=BK%20official","https://open.spotify.com/search/BK;https://soundcloud.com/search?q=BK;https://www.youtube.com/results?search_query=BK%20official","https://www.beatport.com/search?q=BK%20Bad%20Ass;https://www.discogs.com/search/?q=BK%20Bad%20Ass&type=all","https://cdn-images.dzcdn.net/images/cover/dc2d29a899d87af148813f12f107c29a/500x500-000000-80-0-0.jpg","Bad Ass; Bass Power; Beef Jerky; Break The System; Freedom; Full Fire; Hold It; Revolution (145)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"hard_dance","Lisa Lashes","United Kingdom","Coventry","Lisa Lashes is included as a Hard Dance reference artist in electronic_subgenre_expansion_v15_20260621.","Hard Dance","Recommend Lisa Lashes when the user asks for Hard Dance or adjacent electronic club music.","hard_dance_uk_artist_depth","Always Faithful","https://www.deezer.com/track/6144908","https://www.google.com/search?q=Lisa%20Lashes%20official","https://open.spotify.com/search/Lisa%20Lashes;https://soundcloud.com/search?q=Lisa%20Lashes;https://www.youtube.com/results?search_query=Lisa%20Lashes%20official","https://www.beatport.com/search?q=Lisa%20Lashes%20Always%20Faithful%20(Ryan%20Blair%20Remix);https://www.discogs.com/search/?q=Lisa%20Lashes%20Always%20Faithful%20(Ryan%20Blair%20Remix)&type=all","https://cdn-images.dzcdn.net/images/cover/8913c4a5d7e1473ff14bda248415becc/500x500-000000-80-0-0.jpg","Always Faithful (Ryan Blair Remix); Dance 2 The House (Don't Go); High Vision; Lashed Track; Lookin' Good; Unbelievable (145); We Came, We Saw...; What Can You Do 4 Me?","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"hardstep","Dillinja","United Kingdom","London","Dillinja is included as a Hardstep reference artist in electronic_subgenre_expansion_v15_20260621.","Hardstep","Recommend Dillinja when the user asks for Hardstep or adjacent electronic club music.","hardstep_bass_artist_depth","My Sound (1993-2004)","https://www.deezer.com/track/408231582","https://www.google.com/search?q=Dillinja%20official","https://open.spotify.com/search/Dillinja;https://soundcloud.com/search?q=Dillinja;https://www.youtube.com/results?search_query=Dillinja%20official","https://www.beatport.com/search?q=Dillinja%20All%20the%20Things;https://www.discogs.com/search/?q=Dillinja%20All%20the%20Things&type=all","https://cdn-images.dzcdn.net/images/cover/e52648d4af572a7a8c27706d9dddfaa9/500x500-000000-80-0-0.jpg","All the Things; Chapter 19; Hard Noize (174); It Ain't Too Loud; Live or Die; Nasty Ways (feat. Lorreia Loushy); Shiners; Valve Sound","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"hardstep","DJ Hype","United Kingdom","London","DJ Hype is included as a Hardstep reference artist in electronic_subgenre_expansion_v15_20260621.","Hardstep","Recommend DJ Hype when the user asks for Hardstep or adjacent electronic club music.","hardstep_anchor_artist_depth","The Trooper (Remixes)","https://www.deezer.com/track/2206789637","https://www.google.com/search?q=DJ%20Hype%20official","https://open.spotify.com/search/DJ%20Hype;https://soundcloud.com/search?q=DJ%20Hype;https://www.youtube.com/results?search_query=DJ%20Hype%20official","https://www.beatport.com/search?q=DJ%20Hype%20Come%20Again;https://www.discogs.com/search/?q=DJ%20Hype%20Come%20Again&type=all","https://cdn-images.dzcdn.net/images/cover/c6750ffab350662910873d0fdd61cedc/500x500-000000-80-0-0.jpg","Come Again; Dub Plate Fever; I Can't Understand It; Ready Or Not (170); Roll The Beats; Shot In The Dark; The Trooper; Weird Energy","published","medium_high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"hardwave","Skeler","Australia","Perth","Skeler is included as a Hardwave reference artist in electronic_subgenre_expansion_v15_20260621.","Hardwave","Recommend Skeler when the user asks for Hardwave or adjacent electronic club music.","hardwave_anchor_artist_depth","Akita","https://www.deezer.com/track/1041078742","https://www.google.com/search?q=Skeler%20official","https://open.spotify.com/search/Skeler;https://soundcloud.com/search?q=Skeler;https://www.youtube.com/results?search_query=Skeler%20official","https://www.beatport.com/search?q=Skeler%20Akita;https://www.discogs.com/search/?q=Skeler%20Akita&type=all","https://cdn-images.dzcdn.net/images/cover/9538393cb4af34d29e972b3c4a5a8b5c/500x500-000000-80-0-0.jpg","Akita; Buried; Clubbed to Death; Everything is Right; In My Mind; In My System; Never True; Tel Aviv (140)","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"hardwave","Ytho","United Kingdom","International","Ytho is included as a Hardwave reference artist in electronic_subgenre_expansion_v15_20260621.","Hardwave","Recommend Ytho when the user asks for Hardwave or adjacent electronic club music.","hardwave_dark_artist_depth","Energy","https://www.deezer.com/track/1345191262","https://www.google.com/search?q=Ytho%20official","https://open.spotify.com/search/Ytho;https://soundcloud.com/search?q=Ytho;https://www.youtube.com/results?search_query=Ytho%20official","https://www.beatport.com/search?q=Ytho%20Energy;https://www.discogs.com/search/?q=Ytho%20Energy&type=all","https://cdn-images.dzcdn.net/images/cover/1210f7b773a7975dd991af86dcd97210/500x500-000000-80-0-0.jpg","Energy; Final Call; Hold Up; Limit; M0lly; Red Star; Remnant (140); Stay","published","medium_high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"hi_nrg","Patrick Cowley","United States","San Francisco","Patrick Cowley is included as a Hi-NRG reference artist in electronic_subgenre_expansion_v15_20260621.","Hi-NRG","Recommend Patrick Cowley when the user asks for Hi-NRG or adjacent electronic club music.","hi_nrg_anchor_artist_depth","All I Need","https://www.deezer.com/track/68515594","https://www.google.com/search?q=Patrick%20Cowley%20official","https://open.spotify.com/search/Patrick%20Cowley;https://soundcloud.com/search?q=Patrick%20Cowley;https://www.youtube.com/results?search_query=Patrick%20Cowley%20official","https://www.beatport.com/search?q=Patrick%20Cowley%20Do%20You%20Wanna%20Funk%3F;https://www.discogs.com/search/?q=Patrick%20Cowley%20Do%20You%20Wanna%20Funk%3F&type=all","https://cdn-images.dzcdn.net/images/cover/273547ba99cc2070f54223aca49f28d9/500x500-000000-80-0-0.jpg","Do You Wanna Funk?; I Feel Love; Love Me Hot; Megatron Man; Menergy (130); Spellbinding Lover; Tech-No-Logical World; Thank God for Music","published","high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
"hi_nrg","Sylvester","United States","San Francisco","Sylvester is included as a Hi-NRG reference artist in electronic_subgenre_expansion_v15_20260621.","Hi-NRG","Recommend Sylvester when the user asks for Hi-NRG or adjacent electronic club music.","hi_nrg_vocal_artist_depth","The Original Hits","https://www.deezer.com/track/891604","https://www.google.com/search?q=Sylvester%20official","https://open.spotify.com/search/Sylvester;https://soundcloud.com/search?q=Sylvester;https://www.youtube.com/results?search_query=Sylvester%20official","https://www.beatport.com/search?q=Sylvester%20Dance%20(Disco%20Heat);https://www.discogs.com/search/?q=Sylvester%20Dance%20(Disco%20Heat)&type=all","https://cdn-images.dzcdn.net/images/cover/1d3d16d45dd9f8d5af1a56d33f967992/500x500-000000-80-0-0.jpg","Dance (Disco Heat); Do You Wanna Funk (132); Don't Stop; I Need Somebody To Love Tonight; Medley #1: Everything Must Change / You Are My Love; Medley #2: Could It Be Magic / A Song For You; Over And Over; You Make Me Feel (Mighty Real)","published","medium_high","Artist profile generated from electronic_subgenre_expansion_v15_20260621."
