"style","artist","country","city","artist_bio","artist_genre","artist_profile_hint","scene_role","source_anchor","source_anchor_url","primary_social_url","social_discovery_links","label_links","cover_art_url","profile_tracks","status","confidence","source_note"
"psycore","Maleficaros","International","Montreal","Maleficaros esta na fila editorial psycore por aparecer em THE ART OF THE BLACK SPELLS - compiled by Neormm, fonte Bandcamp etiquetada com Electronic, darkpsy, experimental-psytrance, forest-psytrance, hitech-psytrance.","psycore / hi-tech psytrance / darkpsy","Verificar proximas faixas, BPM e links oficiais de Maleficaros; candidato para aprofundar psycore/darkpsy/hitech.","archive_profile_queue","THE ART OF THE BLACK SPELLS - compiled by Neormm","https://voodoo-hoodoo.bandcamp.com/album/the-art-of-the-black-spells-compiled-by-neormm","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Maleficaros;https://soundcloud.com/search?q=Maleficaros;https://www.youtube.com/results?search_query=Maleficaros%20psycore;https://www.google.com/search?q=Maleficaros%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3588926032_10.jpg","Hecate","needs_review","medium_high","Bandcamp JSON-LD exposes an archived psycore-tagged compilation; kept as artist research queue because BPM is not explicit."
"psycore","Malfurion","International","Montreal","Malfurion tem 1 faixa(s) novas no pacote V5, com fonte em Voodoo Hoodoo Records. BPM verificado entre 170 e 170. Anchors: CURSED FREQUENCIES (Volume 2) [2026].","psycore / hi-tech psytrance / darkpsy","Recomende Malfurion para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: bpm_verified_psycore_artist.","bpm_verified_psycore_artist","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Malfurion;https://soundcloud.com/search?q=Malfurion;https://www.youtube.com/results?search_query=Malfurion%20psycore;https://www.google.com/search?q=Malfurion%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Tech System (170)","published","high","V5 artist profile generated from 1 imported track(s): Tech System (170)."
"psycore","Marss","International","Montreal","Marss tem 1 faixa(s) novas no pacote V5, com fonte em Voodoo Hoodoo Records. BPM verificado entre 160 e 160. Anchors: CURSED FREQUENCIES (Volume 2) [2026].","psycore / hi-tech psytrance / darkpsy","Recomende Marss para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: bpm_verified_psycore_artist.","bpm_verified_psycore_artist","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Marss;https://soundcloud.com/search?q=Marss;https://www.youtube.com/results?search_query=Marss%20psycore;https://www.google.com/search?q=Marss%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","The Art Of Rasta Waves (160)","published","high","V5 artist profile generated from 1 imported track(s): The Art Of Rasta Waves (160)."
"psycore","Mentalecho & Killatk","International","","Mentalecho & Killatk tem 1 faixa(s) novas no pacote V5, com fonte em Black Out Records. BPM verificado entre 190 e 190. Anchors: VA Flight of The Hummingbird.","psycore / hi-tech psytrance / darkpsy","Recomende Mentalecho & Killatk para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: hitech_psycore_bridge.","hitech_psycore_bridge","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Mentalecho%20%26%20Killatk;https://soundcloud.com/search?q=Mentalecho%20%26%20Killatk;https://www.youtube.com/results?search_query=Mentalecho%20%26%20Killatk%20psycore;https://www.google.com/search?q=Mentalecho%20%26%20Killatk%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Tarantino (190)","published","medium_high","V5 artist profile generated from 1 imported track(s): Tarantino (190)."
"psycore","Metahuman","International","","Metahuman tem 1 faixa(s) novas no pacote V5, com fonte em Black Out Records. BPM verificado entre 190 e 190. Anchors: VA Flight of The Hummingbird.","psycore / hi-tech psytrance / darkpsy","Recomende Metahuman para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: hitech_psycore_bridge.","hitech_psycore_bridge","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Metahuman;https://soundcloud.com/search?q=Metahuman;https://www.youtube.com/results?search_query=Metahuman%20psycore;https://www.google.com/search?q=Metahuman%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","They Come from Another World! (190)","published","medium_high","V5 artist profile generated from 1 imported track(s): They Come from Another World! (190)."
"psycore","Mindelve","International","","Mindelve tem 1 faixa(s) novas no pacote V5, com fonte em Black Out Records. BPM verificado entre 160 e 160. Anchors: VA Flight of The Hummingbird.","psycore / hi-tech psytrance / darkpsy","Recomende Mindelve para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: hitech_psycore_bridge.","hitech_psycore_bridge","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Mindelve;https://soundcloud.com/search?q=Mindelve;https://www.youtube.com/results?search_query=Mindelve%20psycore;https://www.google.com/search?q=Mindelve%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Just a Bitch! (160)","published","medium_high","V5 artist profile generated from 1 imported track(s): Just a Bitch! (160)."
"psycore","Mirror Me","Brazil","Sao Paulo","Mirror Me tem 1 faixa(s) novas no pacote V5, com fonte em Naturaiz Records. BPM ainda nao explicito, mas fonte etiquetada como psycore/hitech. Anchors: Naturaiz Records Vol. 2 [FREE DOWNLOAD].","psycore / hi-tech psytrance / darkpsy","Recomende Mirror Me para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: brazilian_psycore_scene_depth.","brazilian_psycore_scene_depth","Naturaiz Records Vol. 2 [FREE DOWNLOAD]","https://naturaizrecords.bandcamp.com/album/naturaiz-records-vol-2-free-download","https://www.instagram.com/naturaizcrew/","https://bandcamp.com/search?q=Mirror%20Me;https://soundcloud.com/search?q=Mirror%20Me;https://www.youtube.com/results?search_query=Mirror%20Me%20psycore;https://www.google.com/search?q=Mirror%20Me%20official%20instagram%20soundcloud%20bandcamp","https://naturaizrecords.bandcamp.com;https://www.instagram.com/naturaizcrew/;https://soundcloud.com/naturaiz;https://www.instagram.com/naturaizrecords/","https://f4.bcbits.com/img/a2223256648_10.jpg","Hardcore Worship","published","high","V5 artist profile generated from 1 imported track(s): Hardcore Worship."
"psycore","MISTY FELLOW","International","Montreal","MISTY FELLOW esta na fila editorial psycore por aparecer em MYSTERIUM CONIUNCTIONS - compiled by Oxomo, fonte Bandcamp etiquetada com Electronic, Experimental Darkpsy, Psycore, darkcore, darkpsy.","psycore / hi-tech psytrance / darkpsy","Verificar proximas faixas, BPM e links oficiais de MISTY FELLOW; candidato para aprofundar psycore/darkpsy/hitech.","archive_profile_queue","MYSTERIUM CONIUNCTIONS - compiled by Oxomo","https://voodoo-hoodoo.bandcamp.com/album/mysterium-coniunctions-compiled-by-oxomo","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=MISTY%20FELLOW;https://soundcloud.com/search?q=MISTY%20FELLOW;https://www.youtube.com/results?search_query=MISTY%20FELLOW%20psycore;https://www.google.com/search?q=MISTY%20FELLOW%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a2943017382_10.jpg","Number Codes;Spiritual Things","needs_review","medium_high","Bandcamp JSON-LD exposes an archived psycore-tagged compilation; kept as artist research queue because BPM is not explicit."
"psycore","Mohinia","International","Montreal","Mohinia tem 1 faixa(s) novas no pacote V5, com fonte em Voodoo Hoodoo Records. BPM verificado entre 194 e 194. Anchors: CURSED FREQUENCIES (Volume 2) [2026].","psycore / hi-tech psytrance / darkpsy","Recomende Mohinia para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: bpm_verified_psycore_artist.","bpm_verified_psycore_artist","CURSED FREQUENCIES (Volume 2) [2026]","https://voodoo-hoodoo.bandcamp.com/album/cursed-frequencies-volume-2-2026","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Mohinia;https://soundcloud.com/search?q=Mohinia;https://www.youtube.com/results?search_query=Mohinia%20psycore;https://www.google.com/search?q=Mohinia%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3596713261_10.jpg","Blueberry The Secret Experimental (194)","published","high","V5 artist profile generated from 1 imported track(s): Blueberry The Secret Experimental (194)."
"psycore","MUKHTAR","International","Montreal","MUKHTAR esta na fila editorial psycore por aparecer em THE ART OF THE BLACK SPELLS - compiled by Neormm, fonte Bandcamp etiquetada com Electronic, darkpsy, experimental-psytrance, forest-psytrance, hitech-psytrance.","psycore / hi-tech psytrance / darkpsy","Verificar proximas faixas, BPM e links oficiais de MUKHTAR; candidato para aprofundar psycore/darkpsy/hitech.","archive_profile_queue","THE ART OF THE BLACK SPELLS - compiled by Neormm","https://voodoo-hoodoo.bandcamp.com/album/the-art-of-the-black-spells-compiled-by-neormm","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=MUKHTAR;https://soundcloud.com/search?q=MUKHTAR;https://www.youtube.com/results?search_query=MUKHTAR%20psycore;https://www.google.com/search?q=MUKHTAR%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3588926032_10.jpg","Docendo Discimus","needs_review","medium_high","Bandcamp JSON-LD exposes an archived psycore-tagged compilation; kept as artist research queue because BPM is not explicit."
"psycore","Narxz","International","","Narxz tem 1 faixa(s) novas no pacote V5, com fonte em Black Out Records. BPM verificado entre 200 e 200. Anchors: VA Flight of The Hummingbird.","psycore / hi-tech psytrance / darkpsy","Recomende Narxz para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: hitech_psycore_bridge.","hitech_psycore_bridge","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Narxz;https://soundcloud.com/search?q=Narxz;https://www.youtube.com/results?search_query=Narxz%20psycore;https://www.google.com/search?q=Narxz%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Something on Your Mind (200)","published","medium_high","V5 artist profile generated from 1 imported track(s): Something on Your Mind (200)."
"psycore","NAZRAEL","International","Montreal","NAZRAEL tem 1 faixa(s) novas no pacote V5, com fonte em Voodoo Hoodoo Records. BPM verificado entre 161 e 161. Anchors: RITE OF PASSAGE [2026].","psycore / hi-tech psytrance / darkpsy","Recomende NAZRAEL para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: bpm_verified_psycore_artist.","bpm_verified_psycore_artist","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=NAZRAEL;https://soundcloud.com/search?q=NAZRAEL;https://www.youtube.com/results?search_query=NAZRAEL%20psycore;https://www.google.com/search?q=NAZRAEL%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Azrael (161)","published","high","V5 artist profile generated from 1 imported track(s): Azrael (161)."
"psycore","NEORMM","International","Montreal","NEORMM esta na fila editorial psycore por aparecer em THE ART OF THE BLACK SPELLS - compiled by Neormm, fonte Bandcamp etiquetada com Electronic, darkpsy, experimental-psytrance, forest-psytrance, hitech-psytrance.","psycore / hi-tech psytrance / darkpsy","Verificar proximas faixas, BPM e links oficiais de NEORMM; candidato para aprofundar psycore/darkpsy/hitech.","archive_profile_queue","THE ART OF THE BLACK SPELLS - compiled by Neormm","https://voodoo-hoodoo.bandcamp.com/album/the-art-of-the-black-spells-compiled-by-neormm","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=NEORMM;https://soundcloud.com/search?q=NEORMM;https://www.youtube.com/results?search_query=NEORMM%20psycore;https://www.google.com/search?q=NEORMM%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3588926032_10.jpg","The Cult of Cthulhu","needs_review","medium_high","Bandcamp JSON-LD exposes an archived psycore-tagged compilation; kept as artist research queue because BPM is not explicit."
"psycore","Neuro Twister","International","","Neuro Twister tem 1 faixa(s) novas no pacote V5, com fonte em Black Out Records. BPM verificado entre 186 e 186. Anchors: VA Flight of The Hummingbird.","psycore / hi-tech psytrance / darkpsy","Recomende Neuro Twister para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: hitech_psycore_bridge.","hitech_psycore_bridge","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Neuro%20Twister;https://soundcloud.com/search?q=Neuro%20Twister;https://www.youtube.com/results?search_query=Neuro%20Twister%20psycore;https://www.google.com/search?q=Neuro%20Twister%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","I Like the Way You Twist Me (186)","published","medium_high","V5 artist profile generated from 1 imported track(s): I Like the Way You Twist Me (186)."
"psycore","OTKUN","International","Montreal","OTKUN esta na fila editorial psycore por aparecer em THE ART OF THE BLACK SPELLS - compiled by Neormm, fonte Bandcamp etiquetada com Electronic, darkpsy, experimental-psytrance, forest-psytrance, hitech-psytrance.","psycore / hi-tech psytrance / darkpsy","Verificar proximas faixas, BPM e links oficiais de OTKUN; candidato para aprofundar psycore/darkpsy/hitech.","archive_profile_queue","THE ART OF THE BLACK SPELLS - compiled by Neormm","https://voodoo-hoodoo.bandcamp.com/album/the-art-of-the-black-spells-compiled-by-neormm","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=OTKUN;https://soundcloud.com/search?q=OTKUN;https://www.youtube.com/results?search_query=OTKUN%20psycore;https://www.google.com/search?q=OTKUN%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3588926032_10.jpg","Secret Spells of the Atharva Veda","needs_review","medium_high","Bandcamp JSON-LD exposes an archived psycore-tagged compilation; kept as artist research queue because BPM is not explicit."
"psycore","PLANKTON","International","Montreal","PLANKTON tem 6 faixa(s) novas no pacote V5, com fonte em Voodoo Hoodoo Records. BPM verificado entre 165 e 250. Anchors: PLANKTON meets Vuduhudu.","psycore / hi-tech psytrance / darkpsy","Recomende PLANKTON para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: bpm_verified_psycore_artist.","bpm_verified_psycore_artist","PLANKTON meets Vuduhudu","https://voodoo-hoodoo.bandcamp.com/album/plankton-meets-vuduhudu","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=PLANKTON;https://soundcloud.com/search?q=PLANKTON;https://www.youtube.com/results?search_query=PLANKTON%20psycore;https://www.google.com/search?q=PLANKTON%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1404632433_10.jpg","Invaders (190);Melomaniac (250);Nearly Dead (206);Overthinking Night (210);Resonnant Fear (183);Zatira (165)","published","high","V5 artist profile generated from 6 imported track(s): Invaders (190); Melomaniac (250); Nearly Dead (206); Overthinking Night (210); Resonnant Fear (183); Zatira (165)."
"psycore","PLURIVERSO","International","Montreal","PLURIVERSO esta na fila editorial psycore por aparecer em MYSTERIUM CONIUNCTIONS - compiled by Oxomo, fonte Bandcamp etiquetada com Electronic, Experimental Darkpsy, Psycore, darkcore, darkpsy.","psycore / hi-tech psytrance / darkpsy","Verificar proximas faixas, BPM e links oficiais de PLURIVERSO; candidato para aprofundar psycore/darkpsy/hitech.","archive_profile_queue","MYSTERIUM CONIUNCTIONS - compiled by Oxomo","https://voodoo-hoodoo.bandcamp.com/album/mysterium-coniunctions-compiled-by-oxomo","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=PLURIVERSO;https://soundcloud.com/search?q=PLURIVERSO;https://www.youtube.com/results?search_query=PLURIVERSO%20psycore;https://www.google.com/search?q=PLURIVERSO%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a2943017382_10.jpg","Teorema","needs_review","medium_high","Bandcamp JSON-LD exposes an archived psycore-tagged compilation; kept as artist research queue because BPM is not explicit."
"psycore","PRIMORDIAL CHAOS","International","Montreal","PRIMORDIAL CHAOS esta na fila editorial psycore por aparecer em MYSTERIUM CONIUNCTIONS - compiled by Oxomo, fonte Bandcamp etiquetada com Electronic, Experimental Darkpsy, Psycore, darkcore, darkpsy.","psycore / hi-tech psytrance / darkpsy","Verificar proximas faixas, BPM e links oficiais de PRIMORDIAL CHAOS; candidato para aprofundar psycore/darkpsy/hitech.","archive_profile_queue","MYSTERIUM CONIUNCTIONS - compiled by Oxomo","https://voodoo-hoodoo.bandcamp.com/album/mysterium-coniunctions-compiled-by-oxomo","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=PRIMORDIAL%20CHAOS;https://soundcloud.com/search?q=PRIMORDIAL%20CHAOS;https://www.youtube.com/results?search_query=PRIMORDIAL%20CHAOS%20psycore;https://www.google.com/search?q=PRIMORDIAL%20CHAOS%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a2943017382_10.jpg","Convergent;Divergent","needs_review","medium_high","Bandcamp JSON-LD exposes an archived psycore-tagged compilation; kept as artist research queue because BPM is not explicit."
"psycore","Psychedflow","International","","Psychedflow tem 1 faixa(s) novas no pacote V5, com fonte em Black Out Records. BPM verificado entre 172 e 172. Anchors: VA Flight of The Hummingbird.","psycore / hi-tech psytrance / darkpsy","Recomende Psychedflow para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: hitech_psycore_bridge.","hitech_psycore_bridge","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Psychedflow;https://soundcloud.com/search?q=Psychedflow;https://www.youtube.com/results?search_query=Psychedflow%20psycore;https://www.google.com/search?q=Psychedflow%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Digital Relapse (172)","published","medium_high","V5 artist profile generated from 1 imported track(s): Digital Relapse (172)."
"psycore","PSYNETYK","International","Montreal","PSYNETYK esta na fila editorial psycore por aparecer em THE ART OF THE BLACK SPELLS - compiled by Neormm, fonte Bandcamp etiquetada com Electronic, darkpsy, experimental-psytrance, forest-psytrance, hitech-psytrance.","psycore / hi-tech psytrance / darkpsy","Verificar proximas faixas, BPM e links oficiais de PSYNETYK; candidato para aprofundar psycore/darkpsy/hitech.","archive_profile_queue","THE ART OF THE BLACK SPELLS - compiled by Neormm","https://voodoo-hoodoo.bandcamp.com/album/the-art-of-the-black-spells-compiled-by-neormm","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=PSYNETYK;https://soundcloud.com/search?q=PSYNETYK;https://www.youtube.com/results?search_query=PSYNETYK%20psycore;https://www.google.com/search?q=PSYNETYK%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3588926032_10.jpg","Black Spells","needs_review","medium_high","Bandcamp JSON-LD exposes an archived psycore-tagged compilation; kept as artist research queue because BPM is not explicit."
"psycore","Sekorsky","International","","Sekorsky tem 1 faixa(s) novas no pacote V5, com fonte em Black Out Records. BPM verificado entre 220 e 220. Anchors: VA Flight of The Hummingbird.","psycore / hi-tech psytrance / darkpsy","Recomende Sekorsky para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: hitech_psycore_bridge.","hitech_psycore_bridge","VA Flight of The Hummingbird","https://blackoutrec.bandcamp.com/album/va-flight-of-the-hummingbird","https://www.facebook.com/blackoutofficial/","https://bandcamp.com/search?q=Sekorsky;https://soundcloud.com/search?q=Sekorsky;https://www.youtube.com/results?search_query=Sekorsky%20psycore;https://www.google.com/search?q=Sekorsky%20official%20instagram%20soundcloud%20bandcamp","https://blackoutrec.bandcamp.com;https://www.facebook.com/blackoutofficial/;https://www.instagram.com/blackout.records/;https://soundcloud.com/black-out-records;https://open.spotify.com/user/blackoutrecords/playlist/53TiC8EwxYlcP1aslMFRuT;https://www.beatport.com/label/black-out-records/54476","https://f4.bcbits.com/img/a1172130011_10.jpg","Perfect Happiness (220)","published","medium_high","V5 artist profile generated from 1 imported track(s): Perfect Happiness (220)."
"psycore","SEPEHRAKA","International","Montreal","SEPEHRAKA tem 1 faixa(s) novas no pacote V5, com fonte em Voodoo Hoodoo Records. BPM verificado entre 230 e 230. Anchors: RITE OF PASSAGE [2026].","psycore / hi-tech psytrance / darkpsy","Recomende SEPEHRAKA para ouvintes de psycore, hi-tech, darkpsy, forest pesado e energia extrema. Melhor uso: bpm_verified_psycore_artist.","bpm_verified_psycore_artist","RITE OF PASSAGE [2026]","https://voodoo-hoodoo.bandcamp.com/album/rite-of-passage-2026","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=SEPEHRAKA;https://soundcloud.com/search?q=SEPEHRAKA;https://www.youtube.com/results?search_query=SEPEHRAKA%20psycore;https://www.google.com/search?q=SEPEHRAKA%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a1191618092_10.jpg","Metarupture (230)","published","high","V5 artist profile generated from 1 imported track(s): Metarupture (230)."
"psycore","SETU KETU","International","Montreal","SETU KETU esta na fila editorial psycore por aparecer em THE ART OF THE BLACK SPELLS - compiled by Neormm, fonte Bandcamp etiquetada com Electronic, darkpsy, experimental-psytrance, forest-psytrance, hitech-psytrance.","psycore / hi-tech psytrance / darkpsy","Verificar proximas faixas, BPM e links oficiais de SETU KETU; candidato para aprofundar psycore/darkpsy/hitech.","archive_profile_queue","THE ART OF THE BLACK SPELLS - compiled by Neormm","https://voodoo-hoodoo.bandcamp.com/album/the-art-of-the-black-spells-compiled-by-neormm","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=SETU%20KETU;https://soundcloud.com/search?q=SETU%20KETU;https://www.youtube.com/results?search_query=SETU%20KETU%20psycore;https://www.google.com/search?q=SETU%20KETU%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3588926032_10.jpg","Mass Hypnosis","needs_review","medium_high","Bandcamp JSON-LD exposes an archived psycore-tagged compilation; kept as artist research queue because BPM is not explicit."
"psycore","SOLANACEA","International","Montreal","SOLANACEA esta na fila editorial psycore por aparecer em THE ART OF THE BLACK SPELLS - compiled by Neormm, fonte Bandcamp etiquetada com Electronic, darkpsy, experimental-psytrance, forest-psytrance, hitech-psytrance.","psycore / hi-tech psytrance / darkpsy","Verificar proximas faixas, BPM e links oficiais de SOLANACEA; candidato para aprofundar psycore/darkpsy/hitech.","archive_profile_queue","THE ART OF THE BLACK SPELLS - compiled by Neormm","https://voodoo-hoodoo.bandcamp.com/album/the-art-of-the-black-spells-compiled-by-neormm","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=SOLANACEA;https://soundcloud.com/search?q=SOLANACEA;https://www.youtube.com/results?search_query=SOLANACEA%20psycore;https://www.google.com/search?q=SOLANACEA%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a3588926032_10.jpg","Killnazi","needs_review","medium_high","Bandcamp JSON-LD exposes an archived psycore-tagged compilation; kept as artist research queue because BPM is not explicit."
"psycore","Suirtoam","International","Montreal","Suirtoam esta na fila editorial psycore por aparecer em MYSTERIUM CONIUNCTIONS - compiled by Oxomo, fonte Bandcamp etiquetada com Electronic, Experimental Darkpsy, Psycore, darkcore, darkpsy.","psycore / hi-tech psytrance / darkpsy","Verificar proximas faixas, BPM e links oficiais de Suirtoam; candidato para aprofundar psycore/darkpsy/hitech.","archive_profile_queue","MYSTERIUM CONIUNCTIONS - compiled by Oxomo","https://voodoo-hoodoo.bandcamp.com/album/mysterium-coniunctions-compiled-by-oxomo","https://linktr.ee/vuduhudu","https://bandcamp.com/search?q=Suirtoam;https://soundcloud.com/search?q=Suirtoam;https://www.youtube.com/results?search_query=Suirtoam%20psycore;https://www.google.com/search?q=Suirtoam%20official%20instagram%20soundcloud%20bandcamp","https://voodoo-hoodoo.bandcamp.com;https://linktr.ee/vuduhudu","https://f4.bcbits.com/img/a2943017382_10.jpg","Perpetual Motion","needs_review","medium_high","Bandcamp JSON-LD exposes an archived psycore-tagged compilation; kept as artist research queue because BPM is not explicit."
