style,artist,country,city,artist_bio,artist_genre,artist_profile_hint,source
"brazilian_funk","DJ Polyvox","International","","DJ Polyvox entra como seed adicional de expansao para brazilian funk, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","brazilian funk","Expansao v4: artista para descoberta dinamica em brazilian funk; BPM guia 130.","artist_expansion_v4"
"gabber","Rotterdam Terror Corps","International","","Rotterdam Terror Corps entra como seed adicional de expansao para gabber, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","gabber","Expansao v4: artista para descoberta dinamica em gabber; BPM guia 180.","artist_expansion_v4"
"gabber","The Stunned Guys","International","","The Stunned Guys entra como seed adicional de expansao para gabber, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","gabber","Expansao v4: artista para descoberta dinamica em gabber; BPM guia 180.","artist_expansion_v4"
"gabber","Lenny Dee","International","","Lenny Dee entra como seed adicional de expansao para gabber, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","gabber","Expansao v4: artista para descoberta dinamica em gabber; BPM guia 180.","artist_expansion_v4"
"gabber","DJ Paul Elstak","International","","DJ Paul Elstak entra como seed adicional de expansao para gabber, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","gabber","Expansao v4: artista para descoberta dinamica em gabber; BPM guia 180.","artist_expansion_v4"
"gabber","Drokz","International","","Drokz entra como seed adicional de expansao para gabber, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","gabber","Expansao v4: artista para descoberta dinamica em gabber; BPM guia 180.","artist_expansion_v4"
"hardstyle","Ran-D","International","","Ran-D entra como seed adicional de expansao para hardstyle, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","hardstyle","Expansao v4: artista para descoberta dinamica em hardstyle; BPM guia 150.","artist_expansion_v4"
"hardstyle","Atmozfears","International","","Atmozfears entra como seed adicional de expansao para hardstyle, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","hardstyle","Expansao v4: artista para descoberta dinamica em hardstyle; BPM guia 150.","artist_expansion_v4"
"hardstyle","Frontliner","International","","Frontliner entra como seed adicional de expansao para hardstyle, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","hardstyle","Expansao v4: artista para descoberta dinamica em hardstyle; BPM guia 150.","artist_expansion_v4"
"hardstyle","B-Front","International","","B-Front entra como seed adicional de expansao para hardstyle, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","hardstyle","Expansao v4: artista para descoberta dinamica em hardstyle; BPM guia 150.","artist_expansion_v4"
"hardstyle","Adaro","International","","Adaro entra como seed adicional de expansao para hardstyle, ajudando o app a variar recomendacoes e buscar musicas dentro do recorte correto.","hardstyle","Expansao v4: artista para descoberta dinamica em hardstyle; BPM guia 150.","artist_expansion_v4"
